Unnamed: 0,claim_id,claim,claim_label,evidences,stance_label,rationale,confidence
484,1073,"The amount of summer sea ice in the Arctic has steadily declined over the past few decades because of man-made global warming, according to the National Oceanic and Atmospheric Administration.",SUPPORTS,"[{'evidence_id': 'Arctic:18', 'evidence_label': 'SUPPORTS', 'article': 'Arctic', 'evidence': 'The Arctic is affected by current global warming, leading to Arctic sea ice shrinkage, diminished ice in the Greenland ice sheet, and Arctic methane release as the permafrost thaws.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Climate change in the Arctic:0', 'evidence_label': 'SUPPORTS', 'article': 'Climate change in the Arctic', 'evidence': 'The effects of global warming in the Arctic, or climate change in the Arctic include rising air and water temperatures, loss of sea ice, and melting of the Greenland ice sheet with a related cold temperature anomaly, observed since the 1970s.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Global warming:11', 'evidence_label': 'SUPPORTS', 'article': 'Global warming', 'evidence': 'Surface temperature increases are greatest in the Arctic, which has contributed to the retreat of glaciers, permafrost, and sea ice.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Global warming:150', 'evidence_label': 'SUPPORTS', 'article': 'Global warming', 'evidence': 'Global warming has led to decades of shrinking and thinning of the Arctic sea ice, making it vulnerable to atmospheric anomalies.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Scientific consensus on climate change:69', 'evidence_label': 'SUPPORTS', 'article': 'Scientific consensus on climate change', 'evidence': 'The global warming observed over the past 50 years is due primarily to human-induced emissions of heat-trapping gases.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}]",SUPPORTS,"Attributes measurable Arctic sea ice decline to human-caused global warming, affirming recent climate change.",0.91
690,1482,"18 proxies tell us the world was the same or warmer 1,000 years ago.",REFUTES,"[{'evidence_id': 'Effects of global warming:17', 'evidence_label': 'REFUTES', 'article': 'Effects of global warming', 'evidence': 'A wide variety of temperature proxies together prove that the 20th century was the hottest recorded in the last 2,000 years.', 'entropy': 0.0, 'votes': ['REFUTES', 'REFUTES', None, None, None]}, {'evidence_id': 'Hockey stick controversy:167', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Hockey stick controversy', 'evidence': 'Regarding the draft conclusion that the 20th Century was the warmest in the last 1000 years, he said ""We don\'t accept this.', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Hockey stick controversy:457', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Hockey stick controversy', 'evidence': 'The SPM statement in the IPCC TAR of 2001 had been that it was ""likely that, in the Northern Hemisphere, the 1990s was the warmest decade and 1998 the warmest year"" in the past 1,000 years.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Hockey stick controversy:506', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Hockey stick controversy', 'evidence': '2013 used seafloor and lake bed sediment proxies to reconstruct global temperatures over the past 11,300 years, the last 1,000 years of which confirmed the original MBH99 hockey stick graph.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Holocene extinction:124', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Holocene extinction', 'evidence': 'However, the annual mean temperature of the current interglacial period for the last 10,000 years is no higher than that of previous interglacial periods, yet some of the same megafauna survived similar temperature increases.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}]",REFUTES,"Asserts proxy evidence that past temperatures were equal or higher, implying modern warming is not unique and disputing recent global warming.",0.83
714,1519,"The Earth’s climate is changing in response to increasing concentrations of greenhouse gases (GHGs) and particulate matter in the atmosphere, largely as the result of human activities.",SUPPORTS,"[{'evidence_id': 'Climate:114', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Climate', 'evidence': 'The most talked-about applications of these models in recent years have been their use to infer the consequences of increasing greenhouse gases in the atmosphere, primarily carbon dioxide (see greenhouse gas).', 'entropy': 0.6365141682948128, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Earth:173', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Earth', 'evidence': 'Water vapor, carbon dioxide, methane, nitrous oxide, and ozone are the primary greenhouse gases in the atmosphere.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Global warming:48', 'evidence_label': 'SUPPORTS', 'article': 'Global warming', 'evidence': ""increased concentrations of greenhouse gases), solar luminosity, volcanic eruptions, and variations in the Earth's orbit around the Sun."", 'entropy': 0.6365141682948128, 'votes': ['SUPPORTS', 'SUPPORTS', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Global warming:52', 'evidence_label': 'SUPPORTS', 'article': 'Global warming', 'evidence': 'Scientists have determined that the major factors causing the current climate change are greenhouse gases, land use changes, and aerosols and soot.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'Global warming:59', 'evidence_label': 'SUPPORTS', 'article': 'Global warming', 'evidence': 'Human activity since the Industrial Revolution has increased the amount of greenhouse gases in the atmosphere, leading to increased radiative forcing from CO2, methane, tropospheric ozone, CFCs, and nitrous oxide.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', 'SUPPORTS', None, None]}]",SUPPORTS,Explicitly affirms anthropogenic climate change by attributing observed climate change to increasing greenhouse gases and particulates from human activities.,0.96
724,1541,Sea level rise due to global warming is exaggerated.,REFUTES,"[{'evidence_id': 'Global warming:146', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'Between 1993 and 2017, the global mean sea level rose on average by 3.1 ±\xa00.3\xa0mm per year, with an acceleration detected as well.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', 'REFUTES', None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Sea level rise:3', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Sea level rise', 'evidence': 'This acceleration is due mostly to human-caused global warming, which is driving thermal expansion of seawater and the melting of land-based ice sheets and glaciers.', 'entropy': 0.5623351446188083, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Sea level rise:51', 'evidence_label': 'REFUTES', 'article': 'Sea level rise', 'evidence': 'This is an important confirmation of climate change simulations which predicted that sea level rise would accelerate in response to global warming.', 'entropy': 1.039720770839918, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', 'REFUTES', None, 'SUPPORTS']}, {'evidence_id': 'Sea level rise:78', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Sea level rise', 'evidence': 'Under the influence of global warming, melt at the base of the ice sheet increases.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Sea level:4', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Sea level', 'evidence': 'However, 20th century and current millennium sea level rise is presumed to be caused by global warming, and careful measurement of variations in MSL can offer insights into ongoing climate change.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', 'REFUTES', None, 'NOT_ENOUGH_INFO']}]",REFUTES,"Directly disputes the extent of sea-level rise attributed to global warming, minimizing the evidence of recent warming impacts.",0.78
134,305,There is no statistical evidence that global warming is intensifying[…] floods,NOT_ENOUGH_INFO,"[{'evidence_id': 'Effects of global warming:59', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Effects of global warming', 'evidence': 'Such events will continue to occur more often and with greater intensity.', 'entropy': 0.5623351446188083, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Global warming:1383', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': '""Recent intensification of wind-driven circulation in the Pacific and the ongoing warming hiatus"" (PDF).', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Global warming:3', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'But, more accurately, global warming is the mainly human-caused increase in global surface temperatures and its projected continuation, while climate change includes both global warming and its effects, such as changes in precipitation.', 'entropy': 0.5623351446188083, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Scientific consensus on climate change:20', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Scientific consensus on climate change', 'evidence': '""Increasing magnitudes of [global] warming increase the likelihood of severe, pervasive, and irreversible impacts.""', 'entropy': 1.039720770839918, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, 'REFUTES']}, {'evidence_id': 'Scientific consensus on climate change:221', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Scientific consensus on climate change', 'evidence': 'Human activities are now causing atmospheric concentrations of greenhouse gases—including carbon dioxide, methane, tropospheric ozone, and nitrous oxide—to rise well above pre-industrial levels\xa0... Increases in greenhouse gases are causing temperatures to rise\xa0...', 'entropy': 0.5623351446188083, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, 'NOT_ENOUGH_INFO']}]",REFUTES,"Denies that global warming is causing/intensifying floods, disputing a climate change impact.",0.86
1424,2888,"But Trenberth’s ""lack of warming at the moment"" has been going on at least a decade.",SUPPORTS,"[{'evidence_id': 'Climatic Research Unit email controversy:511', 'evidence_label': 'SUPPORTS', 'article': 'Climatic Research Unit email controversy', 'evidence': 'Here is the quote: ""The fact is that we can\'t account for the lack of warming at the moment and it is a travesty that we can\'t.""', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'Global warming hiatus:42', 'evidence_label': 'SUPPORTS', 'article': 'Global warming hiatus', 'evidence': 'In January 2013 James Hansen and colleagues published their updated analysis that temperatures had continued at a high level despite strong La Niña conditions, and said the ""5-year mean global temperature has been flat for a decade, which we interpret as a combination of natural variability and a slowdown in the growth rate of the net climate forcing"", noting ""that the 10 warmest years in the record all occurred since 1998.""', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'Hurricane Sandy:580', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Hurricane Sandy', 'evidence': 'Global climate change has contributed to the higher sea surface and ocean temperatures, and a warmer and moister atmosphere, and its effects are in the range of 5 to 10%.', 'entropy': 0.0, 'votes': [None, 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Kevin E. Trenberth:17', 'evidence_label': 'SUPPORTS', 'article': 'Kevin E. Trenberth', 'evidence': 'This was associated with a change of surface winds over the Pacific which had caused ocean heat to penetrate below 700m depth and had contributed to the apparent global warming hiatus in surface temperatures during the previous decade.', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'Kevin E. Trenberth:18', 'evidence_label': 'SUPPORTS', 'article': 'Kevin E. Trenberth', 'evidence': 'In an interview, Trenberth said, ""The planet is warming"", but ""the warmth just isn\'t being manifested at the surface.""', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}]",REFUTES,"Asserts a prolonged 'lack of warming' over at least a decade, disputing ongoing global warming.",0.78
708,1510,"Doubling the concentration of atmospheric CO2 from its pre-industrial level, in the absence of other forcings and feedbacks, would likely cause a warming of ~0.3°C to 1.1°C.",SUPPORTS,"[{'evidence_id': 'Climate change feedback:16', 'evidence_label': 'SUPPORTS', 'article': 'Climate change feedback', 'evidence': 'The higher CO2 levels led to an additional climate warming ranging between 0.1° and 1.5\xa0°C.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Climate sensitivity:13', 'evidence_label': 'SUPPORTS', 'article': 'Climate sensitivity', 'evidence': 'Without feedbacks the radiative forcing of approximately 3.7 W/m2, due to doubling CO 2 from the pre-industrial 280 ppm, would eventually result in roughly 1\xa0°C global warming.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Climate sensitivity:88', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Climate sensitivity', 'evidence': 'Neglecting other forcings and considering the temperature increase to be an equilibrium increase would lead to a sensitivity of about 1.1\xa0°C (2.0\xa0°F).', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Global warming:58', 'evidence_label': 'SUPPORTS', 'article': 'Global warming', 'evidence': 'Increased concentrations of gases such as CO 2 (~20%), ozone and N 2O are external forcing on the other hand.', 'entropy': 0.0, 'votes': ['SUPPORTS', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Permian–Triassic extinction event:13', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Permian–Triassic extinction event', 'evidence': 'Further evidence for environmental change around the P–Tr boundary suggests an 8\xa0°C (14\xa0°F) rise in temperature, and an increase in CO 2 levels by 2000\xa0ppm (for comparison, the concentration immediately before the industrial revolution was 280\xa0ppm, and the amount today is about 410\xa0ppm).', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'REFUTES', None, None, None]}]",SUPPORTS,"Affirms that increased CO2 would produce measurable warming, supporting the reality of greenhouse-driven global warming.",0.8
1361,2763,The long term trend from albedo is of cooling.,SUPPORTS,"[{'evidence_id': 'Albedo:114', 'evidence_label': 'SUPPORTS', 'article': 'Albedo', 'evidence': 'The scattering of radiation causes atmospheric cooling, whereas absorption can cause atmospheric warming.', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'Albedo:53', 'evidence_label': 'SUPPORTS', 'article': 'Albedo', 'evidence': '[citation needed] Arctic regions notably release more heat back into space than what they absorb, effectively cooling the Earth.', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'Albedo:59', 'evidence_label': 'SUPPORTS', 'article': 'Albedo', 'evidence': 'A layer of snowfall increases local albedo, reflecting away sunlight, leading to local cooling.', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'Ice age:0', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Ice age', 'evidence': ""An ice age is a long period of reduction in the temperature of the Earth's surface and atmosphere, resulting in the presence or expansion of continental and polar ice sheets and alpine glaciers."", 'entropy': 0.6931471805599453, 'votes': [None, 'NOT_ENOUGH_INFO', 'SUPPORTS', None, None]}, {'evidence_id': 'Little Ice Age:162', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Little Ice Age', 'evidence': ""Orbital forcing from cycles in the earth's orbit around the sun has, for the past 2,000 years, caused a long-term northern hemisphere cooling trend that continued through the Middle Ages and the Little Ice Age."", 'entropy': 0.0, 'votes': [None, 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}]",REFUTES,"Asserts a long-term cooling trend due to albedo, which disputes ongoing global warming.",0.78
730,1548,Polar bear numbers are increasing.,REFUTES,"[{'evidence_id': 'Polar bear:280', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Polar bear', 'evidence': 'The numbers taken grew rapidly in the 1960s, peaking around 1968 with a global total of 1,250 bears that year.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Polar bear:308', 'evidence_label': 'REFUTES', 'article': 'Polar bear', 'evidence': 'In two areas where harvest levels have been increased based on increased sightings, science-based studies have indicated declining populations, and a third area is considered data-deficient.', 'entropy': 0.0, 'votes': ['REFUTES', 'REFUTES', None, None, None]}, {'evidence_id': 'Polar bear:311', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Polar bear', 'evidence': 'In 2010, the 2005 increase was partially reversed.', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', None, None, None]}, {'evidence_id': 'Polar bear:404', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Polar bear', 'evidence': 'Warnings about the future of the polar bear are often contrasted with the fact that worldwide population estimates have increased over the past 50 years and are relatively stable today.', 'entropy': 0.6931471805599453, 'votes': ['SUPPORTS', 'REFUTES', None, None, None]}, {'evidence_id': 'Polar bear:61', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Polar bear', 'evidence': 'Of the 19 recognized polar bear subpopulations, one is in decline, two are increasing, seven are stable, and nine have insufficient data, as of 2017.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, None]}]",REFUTES,"Claims a key climate-impact (polar bear declines) is not occurring, implying that warming impacts are overstated or absent.",0.65
235,512,water vapour has been the main greenhouse gas and carbon dioxide has had a minuscule effect on global climate,REFUTES,"[{'evidence_id': 'Carbon dioxide:192', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Carbon dioxide', 'evidence': 'Increases in atmospheric concentrations of CO 2 and other long-lived greenhouse gases such as methane, nitrous oxide and ozone have correspondingly strengthened their absorption and emission of infrared radiation, causing the rise in average global temperature since the mid-20th century.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, 'REFUTES']}, {'evidence_id': 'Carbon dioxide:21', 'evidence_label': 'REFUTES', 'article': 'Carbon dioxide', 'evidence': 'Since the Industrial Revolution anthropogenic emissions – primarily from use of fossil fuels and deforestation – have rapidly increased its concentration in the atmosphere, leading to global warming.', 'entropy': 0.6365141682948128, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, 'REFUTES']}, {'evidence_id': 'Global warming:6', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'The largest human influence has been the emission of greenhouse gases such as carbon dioxide, methane, and nitrous oxide.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, 'REFUTES']}, {'evidence_id': 'Greenhouse effect:54', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Greenhouse effect', 'evidence': 'The effect of combustion-produced carbon dioxide on the global climate, a special case of the greenhouse effect first described in 1896 by Svante Arrhenius, has also been called the Callendar effect.', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, 'NOT_ENOUGH_INFO']}, {'evidence_id': 'Greenhouse gas:2', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Greenhouse gas', 'evidence': ""The primary greenhouse gases in Earth's atmosphere are water vapor (H2O), carbon dioxide (CO2), methane (CH4), nitrous oxide (N2O), and ozone (O3)."", 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None, 'NOT_ENOUGH_INFO']}]",REFUTES,"Downplays CO2 as having only a minuscule effect, contradicting the mainstream explanation for recent global warming.",0.86
685,1476,The consensus among scientists and policy-makers is that we’ll pass this point of no return if the global mean temperature rises by more than two degrees Celsius.,SUPPORTS,"[{'evidence_id': 'Scientific consensus on climate change:22', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Scientific consensus on climate change', 'evidence': '""The overall risks of climate change impacts can be reduced by limiting the rate and magnitude of climate change"" Without new policies to mitigate climate change, projections suggest an increase in global mean temperature in 2100 of 3.7 to 4.8\xa0°C, relative to pre-industrial levels (median values; the range is 2.5 to 7.8\xa0°C including climate uncertainty).', 'entropy': 0.6931471805599453, 'votes': [None, 'NOT_ENOUGH_INFO', 'SUPPORTS', None, None]}, {'evidence_id': 'Scientific consensus on climate change:23', 'evidence_label': 'SUPPORTS', 'article': 'Scientific consensus on climate change', 'evidence': 'The current trajectory of global greenhouse gas emissions is not consistent with limiting global warming to below 1.5 or 2\xa0°C, relative to pre-industrial levels.', 'entropy': 0.0, 'votes': [None, 'SUPPORTS', 'SUPPORTS', None, None]}, {'evidence_id': 'Scientific consensus on climate change:507', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Scientific consensus on climate change', 'evidence': 'Since the start of the 20th century, the global mean surface temperature of the Earth has increased by more than 0.7°C and the rate of warming has been largest in the last 30 years.', 'entropy': 0.6931471805599453, 'votes': [None, 'NOT_ENOUGH_INFO', 'SUPPORTS', None, None]}, {'evidence_id': 'Scientific consensus on climate change:719', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Scientific consensus on climate change', 'evidence': 'On the basis of available data, climate scientists are now projecting an average global temperature rise over this century of 2.0 to 4.5°C.', 'entropy': 0.6931471805599453, 'votes': [None, 'NOT_ENOUGH_INFO', 'SUPPORTS', None, None]}, {'evidence_id': 'Tipping points in the climate system:67', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Tipping points in the climate system', 'evidence': 'The tipping point is difficult to predict, but is estimated to be between 3–4\xa0°C of global temperature rise.', 'entropy': 0.6931471805599453, 'votes': [None, 'NOT_ENOUGH_INFO', 'SUPPORTS', None, None]}]",SUPPORTS,"Refers to a scientific consensus about global mean temperature rise and a critical threshold, implying ongoing global warming and climate change risks.",0.86
603,1322,"The report confidently claims that when temperatures rise, “the reduction in premature deaths from cold are expected to be smaller than the increase in deaths from heat in the United States.",NOT_ENOUGH_INFO,"[{'evidence_id': 'Climate change in the United States:284', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Climate change in the United States', 'evidence': 'Some of the greatest increases in average temperatures in the U.S. are expected in the region over the coming decades.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Climate change in the United States:285', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Climate change in the United States', 'evidence': '""A projected increase of 4.05 degrees Fahrenheit in average temperature is expected by 2065, and a projected increase of 9.37 degrees Fahrenheit in average temperature can be expected by the turn of the century if nothing is done to curb emissions.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Global warming:67', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Global warming', 'evidence': 'The 10th Emissions Gap Report issued by the United Nations Environment Programme (UNEP) predicts that if emissions continue to increase at the same rate as they have in 2010–2020, global temperatures would rise by as much as 4° by 2100.', 'entropy': 0.6931471805599453, 'votes': ['REFUTES', 'NOT_ENOUGH_INFO', None, None, None]}, {'evidence_id': 'Urban heat island:113', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Urban heat island', 'evidence': 'Heat is more likely to increase the risk of mortality in cities in the northern part of the country than in the southern regions of the country.', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', None, None, None]}, {'evidence_id': 'Urban heat island:138', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Urban heat island', 'evidence': 'The Centers for Disease Control and Prevention notes that it ""is difficult to make valid projections of heat-related illness and death under varying climate change scenarios"" and that ""heat–related deaths are preventable, as evidenced by the decline of all-cause mortality during heat events over the past 35 years"".', 'entropy': 0.6931471805599453, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', None, None, None]}]",SUPPORTS,"Explicitly states temperatures rise and links that warming to increased heat-related deaths, supporting ongoing warming.",0.85
640,1397,alarmists here are taking overwhelmingly good news about global warming improving plant health and making it seem like this good news is actually bad news because healthier plants mean more pollen.,NOT_ENOUGH_INFO,"[{'evidence_id': 'Biodiversity:171', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Biodiversity', 'evidence': ""Biodiversity's relevance to human health is becoming an international political issue, as scientific evidence builds on the global health implications of biodiversity loss."", 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Climate change denial:148', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Climate change denial', 'evidence': ""Even if the current and future projected human effects on Earth's climate are not negligible, the changes are generally going to be good for us."", 'entropy': 1.0986122886681096, 'votes': ['SUPPORTS', 'REFUTES', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Climate change in Australia:21', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Climate change in Australia', 'evidence': ""[clarification needed] Predictions measuring the effects of global warming on Australia assert that global warming will negatively impact the continent's environment, economy, and communities."", 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'SUPPORTS', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Effects of global warming on human health:556', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Effects of global warming on human health', 'evidence': '""Doctors Warn Climate Change Threatens Public Health; Physicians are noticing an influx of patients whose illnesses are directly or indirectly related to global warming"".', 'entropy': 0.0, 'votes': ['NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', 'NOT_ENOUGH_INFO', None, None]}, {'evidence_id': 'Effects of global warming:7', 'evidence_label': 'NOT_ENOUGH_INFO', 'article': 'Effects of global warming', 'evidence': 'This in combination with extreme weather events, leads to negative effects on human health.', 'entropy': 0.6365141682948128, 'votes': ['NOT_ENOUGH_INFO', 'REFUTES', 'NOT_ENOUGH_INFO', None, None]}]",SUPPORTS,"Explicitly accepts global warming and describes its effects on plant health and pollen, supporting that climate change is occurring.",0.85
